,date,fighter,odds,ev,country,Winner,title_bout,weight_class,gender,no_of_rounds,current_lose_streak,current_win_streak,draw,avg_SIG_STR_landed,avg_SIG_STR_pct,avg_SUB_ATT,avg_TD_landed,avg_TD_pct,longest_win_streak,losses,total_rounds_fought,total_title_bouts,win_by_Decision_Majority,win_by_Decision_Split,win_by_Decision_Unanimous,win_by_KO/TKO,win_by_Submission,win_by_TKO_Doctor_Stoppage,wins,Stance,Height_cms,Reach_cms,Weight_lbs,age,lose_streak_dif,win_streak_dif,longest_win_streak_dif,win_dif,loss_dif,total_round_dif,total_title_bout_dif,ko_dif,sub_dif,height_dif,reach_dif,age_dif,sig_str_dif,avg_sub_att_dif,avg_td_dif,empty_arena,constant_1,better_rank,finish,finish_details,finish_round,finish_round_time,total_fight_time_secs,kd_bout,sig_str_landed_bout,sig_str_attempted_bout,sig_str_pct_bout,tot_str_landed_bout,tot_str_attempted_bout,td_landed_bout,td_attempted_bout,td_pct_bout,sub_attempts_bout,pass_bout,rev_bout
1595,2/2/2019,Lyman Good,170,170.0, Brazil,False,False,Welterweight,MALE,3,0,1,0,48.0,0.53,0.0,0.333333333,0.333333333,1,1,6,0,0,0,0,2,0,0,2,Orthodox,182.88,187.96,170,33,3,1,-6,-17,8,-72,-2,1,-9,-2.54,5.08,8,25.07142857,-0.857142857,-1.80952381,0,1,False,SUB,Rear Naked Choke,1.0,2:38,158.0,,,,,,,,,,,,
1596,2/2/2019,Charles Oliveira,-120,83.33333333, Brazil,True,False,Lightweight,MALE,3,0,3,0,20.22727273,0.48409090899999996,1.2727272729999999,1.318181818,0.454090909,4,9,40,0,0,0,1,0,12,0,13,Orthodox,177.8,187.96,155,29,0,2,1,-8,9,-27,0,2,-12,-2.54,-2.54,0,34.37272727,-1.2727272729999999,-0.518181818,0,1,False,SUB,Anaconda Choke,2.0,0:55,355.0,,,,,,,,,,,,
1597,2/2/2019,David Teymur,100,100.0, Brazil,False,False,Lightweight,MALE,3,0,5,0,54.6,0.442,0.0,0.8,0.322,5,0,13,0,0,0,3,2,0,0,5,Southpaw,175.26,185.42,155,29,0,2,1,-8,9,-27,0,2,-12,-2.54,-2.54,0,34.37272727,-1.2727272729999999,-0.518181818,0,1,False,SUB,Anaconda Choke,2.0,0:55,355.0,,,,,,,,,,,,
1598,2/2/2019,Johnny Walker,-235,42.55319149, Brazil,True,False,Light Heavyweight,MALE,3,0,1,0,10.0,0.9,0.0,0.0,0.0,1,0,1,0,0,0,0,1,0,0,1,Orthodox,195.58,208.28,205,26,-1,-1,2,2,-1,9,0,-1,1,-2.54,-5.08,-4,31.0,0.25,0.25,0,1,False,KO/TKO,Spinning Back Fist,1.0,0:15,15.0,,,,,,,,,,,,
1599,2/2/2019,Justin Ledet,195,195.0, Brazil,False,False,Light Heavyweight,MALE,3,1,0,0,41.0,0.375,0.25,0.25,0.25,3,1,10,0,0,1,1,0,1,0,3,Orthodox,193.04,203.2,205,30,-1,-1,2,2,-1,9,0,-1,1,-2.54,-5.08,-4,31.0,0.25,0.25,0,1,False,KO/TKO,Spinning Back Fist,1.0,0:15,15.0,,,,,,,,,,,,
1600,2/2/2019,Livinha Souza,-230,43.47826087, Brazil,True,False,Women's Strawweight,FEMALE,3,0,1,0,10.0,0.55,1.0,1.0,1.0,1,0,1,0,0,0,0,0,1,0,1,Orthodox,165.1,160.02,115,27,0,-1,-1,-1,0,-1,0,0,-1,2.54,15.24,-4,-10.0,-1.0,-1.0,0,1,False,S-DEC,,3.0,5:00,900.0,,,,,,,,,,,,
1601,2/2/2019,Sarah Frota,190,190.0, Brazil,False,False,Women's Strawweight,FEMALE,3,0,0,0,,0.52,,,,0,0,0,0,0,0,0,0,0,0,0,Southpaw,167.64,175.26,115,31,0,-1,-1,-1,0,-1,0,0,-1,2.54,15.24,-4,-10.0,-1.0,-1.0,0,1,False,S-DEC,,3.0,5:00,900.0,,,,,,,,,,,,
1602,2/2/2019,Markus Perez,115,115.0, Brazil,True,False,Middleweight,MALE,3,1,0,0,29.33333333,0.6466666670000001,1.0,1.0,0.46666666700000003,1,2,7,0,0,0,0,0,1,0,1,Orthodox,185.42,185.42,185,30,1,0,-1,-1,2,-7,0,0,-1,-2.54,5.08,5,-29.33333333,-1.0,-1.0,0,1,False,SUB,Anaconda Choke,2.0,1:07,367.0,,,,,,,,,,,,
1603,2/2/2019,Anthony Hernandez,-135,74.07407407, Brazil,False,False,Middleweight,MALE,3,0,0,0,,0.54,,,,0,0,0,0,0,0,0,0,0,0,0,Orthodox,182.88,190.5,185,25,1,0,-1,-1,2,-7,0,0,-1,-2.54,5.08,5,-29.33333333,-1.0,-1.0,0,1,False,SUB,Anaconda Choke,2.0,1:07,367.0,,,,,,,,,,,,
1604,2/2/2019,Mara Romero Borella,185,185.0, Brazil,True,False,Women's Flyweight,FEMALE,3,1,0,0,41.0,0.485,0.5,1.0,0.665,1,1,4,0,0,0,0,0,1,0,1,Orthodox,167.64,175.26,125,32,1,0,-1,-1,1,-4,0,0,-1,-2.54,-2.54,7,-41.0,-0.5,-1.0,0,1,True,S-DEC,,3.0,5:00,900.0,,,,,,,,,,,,
1605,2/2/2019,Taila Santos,-225,44.44444444, Brazil,False,False,Women's Flyweight,FEMALE,3,0,0,0,,0.49,,,,0,0,0,0,0,0,0,0,0,0,0,Orthodox,165.1,172.72,125,25,1,0,-1,-1,1,-4,0,0,-1,-2.54,-2.54,7,-41.0,-0.5,-1.0,0,1,False,S-DEC,,3.0,5:00,900.0,,,,,,,,,,,,
1606,2/2/2019,Thiago Alves,160,160.0, Brazil,True,False,Welterweight,MALE,3,2,0,0,39.66666667,0.45,0.25,0.541666667,0.332916667,7,10,58,1,0,0,5,7,1,1,14,Orthodox,175.26,177.8,170,35,1,0,-6,-12,7,-45,-1,-7,-1,5.08,15.24,2,0.53333333,-0.05,-0.34166666700000003,0,1,False,S-DEC,,3.0,5:00,900.0,,,,,,,,,,,,
1607,2/2/2019,Max Griffin,-185,54.05405405, Brazil,False,False,Welterweight,MALE,3,1,0,0,40.2,0.43,0.2,0.2,0.1,1,3,13,0,0,0,1,1,0,0,2,Orthodox,180.34,193.04,170,33,1,0,-6,-12,7,-45,-1,-7,-1,5.08,15.24,2,0.53333333,-0.05,-0.34166666700000003,0,1,False,S-DEC,,3.0,5:00,900.0,,,,,,,,,,,,
1608,2/2/2019,Junior Albini,-145,68.96551724, Brazil,False,False,Heavyweight,MALE,3,2,0,0,26.33333333,0.57,0.0,0.333333333,0.333333333,1,2,5,0,0,0,0,1,0,0,1,Orthodox,190.5,187.96,264,27,2,0,-1,-1,2,-5,0,-1,0,2.54,10.16,-3,-26.33333333,0.0,-0.333333333,0,1,False,KO/TKO,Kick,2.0,0:54,354.0,,,,,,,,,,,,
1609,2/2/2019,Jairzinho Rozenstruik,125,125.0, Brazil,True,False,Heavyweight,MALE,3,0,0,0,,0.46,,,,0,0,0,0,0,0,0,0,0,0,0,Orthodox,193.04,198.12,242,30,2,0,-1,-1,2,-5,0,-1,0,2.54,10.16,-3,-26.33333333,0.0,-0.333333333,0,1,False,KO/TKO,Kick,2.0,0:54,354.0,,,,,,,,,,,,
1610,2/2/2019,Geraldo de Freitas,-130,76.92307692, Brazil,True,False,Featherweight,MALE,3,0,0,0,,,,,,0,0,0,0,0,0,0,0,0,0,0,Orthodox,175.26,182.88,135,27,0,0,0,0,0,0,0,0,0,0.0,-7.62,3,0.0,0.0,0.0,0,1,False,U-DEC,,3.0,5:00,900.0,,,,,,,,,,,,
1611,2/2/2019,Felipe Colares,110,110.0, Brazil,False,False,Featherweight,MALE,3,0,0,0,,0.47,,,,0,0,0,0,0,0,0,0,0,0,0,Orthodox,175.26,175.26,135,24,0,0,0,0,0,0,0,0,0,0.0,-7.62,3,0.0,0.0,0.0,0,1,False,U-DEC,,3.0,5:00,900.0,,,,,,,,,,,,
1612,2/2/2019,Ricardo Ramos,-170,58.82352941, Brazil,False,False,Bantamweight,MALE,3,0,3,0,47.0,0.436666667,0.666666667,1.333333333,0.36666666700000006,3,0,9,0,0,1,1,1,0,0,3,Orthodox,175.26,182.88,135,23,0,-2,-2,-2,0,-6,0,-1,0,-2.54,-5.08,-3,18.0,-0.666666667,-0.333333333,0,1,False,KO/TKO,Spinning Back Kick,1.0,2:28,148.0,,,,,,,,,,,,
1613,2/2/2019,Said Nurmagomedov,150,150.0, Brazil,True,False,Bantamweight,MALE,3,0,1,0,65.0,0.57,0.0,1.0,0.09,1,0,3,0,0,1,0,0,0,0,1,Orthodox,172.72,177.8,135,26,0,-2,-2,-2,0,-6,0,-1,0,-2.54,-5.08,-3,18.0,-0.666666667,-0.333333333,0,1,False,KO/TKO,Spinning Back Kick,1.0,2:28,148.0,,,,,,,,,,,,
1614,2/2/2019,Magomed Bibulatov,-290,34.48275862, Brazil,False,False,Flyweight,MALE,3,1,0,0,28.0,0.47,0.0,1.0,0.14,1,1,4,0,0,0,1,0,0,0,1,Orthodox,165.1,165.1,125,30,1,0,-1,-1,1,-4,0,0,0,2.54,5.08,4,-28.0,0.0,-1.0,0,1,True,S-DEC,,3.0,5:00,900.0,,,,,,,,,,,,
1615,2/2/2019,Rogerio Bontorin,245,245.0, Brazil,True,False,Flyweight,MALE,3,0,0,0,,0.52,,,,0,0,0,0,0,0,0,0,0,0,0,Orthodox,167.64,170.18,125,26,1,0,-1,-1,1,-4,0,0,0,2.54,5.08,4,-28.0,0.0,-1.0,0,1,False,S-DEC,,3.0,5:00,900.0,,,,,,,,,,,,
1616,1/19/2019,Henry Cejudo,185,185.0, USA,True,True,Flyweight,MALE,5,0,3,0,46.88888889,0.431111111,0.111111111,2.111111111,0.508888889,4,2,26,2,0,2,4,1,0,0,7,Orthodox,162.56,162.56,135,31,0,1,0,5,-1,16,5,6,1,5.08,7.62,-1,20.04444444,0.688888889,-0.7111111109999999,0,1,True,KO/TKO,Punches,1.0,0:32,32.0,1.0,18.0,23.0,0.78,18.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0
1617,1/19/2019,TJ Dillashaw,-225,44.44444444, USA,False,True,Flyweight,MALE,5,0,4,0,66.93333333,0.40933333299999997,0.8,1.4,0.318666667,4,3,42,7,0,0,4,7,1,0,12,Orthodox,167.64,170.18,125,32,0,1,0,5,-1,16,5,6,1,5.08,7.62,-1,20.04444444,0.688888889,-0.7111111109999999,0,1,False,KO/TKO,Punches,1.0,0:32,32.0,0.0,1.0,3.0,0.33,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0
1618,1/19/2019,Greg Hardy,-450,22.22222222, USA,False,False,Heavyweight,MALE,3,0,0,0,,,,,,0,0,0,0,0,0,0,0,0,0,0,Orthodox,195.58,203.2,265,30,-1,0,0,0,-1,1,0,0,0,-5.08,-10.16,1,15.0,0.0,0.0,0,1,False,DQ,,2.0,2:28,448.0,0.0,29.0,64.0,0.45,35.0,70.0,0.0,0.0,0.0,0.0,0.0,0.0
1619,1/19/2019,Allen Crowder,360,360.0, USA,True,False,Heavyweight,MALE,3,1,0,0,15.0,0.39,0.0,0.0,0.0,0,1,1,0,0,0,0,0,0,0,0,Orthodox,190.5,193.04,245,29,-1,0,0,0,-1,1,0,0,0,-5.08,-10.16,1,15.0,0.0,0.0,0,1,False,DQ,,2.0,2:28,448.0,0.0,12.0,30.0,0.4,16.0,34.0,1.0,3.0,0.33,1.0,2.0,0.0
1620,1/19/2019,Gregor Gillespie,-470,21.27659574, USA,True,False,Lightweight,MALE,3,0,5,0,23.2,0.514,0.6,3.4,0.43799999999999994,5,0,9,0,0,0,1,2,2,0,5,Orthodox,170.18,180.34,155,32,-1,-5,-2,1,-6,12,0,0,1,7.62,10.16,1,8.38333333,-0.26666666699999997,-3.316666667,0,1,True,KO/TKO,Punches,2.0,4:59,599.0,0.0,51.0,71.0,0.71,73.0,95.0,6.0,11.0,0.54,0.0,7.0,1.0
1621,1/19/2019,Yancy Medeiros,375,375.0, USA,False,False,Lightweight,MALE,3,1,0,0,31.58333333,0.358333333,0.333333333,0.083333333,0.083333333,3,6,21,0,0,1,0,2,3,0,6,Orthodox,177.8,190.5,155,31,-1,-5,-2,1,-6,12,0,0,1,7.62,10.16,1,8.38333333,-0.26666666699999997,-3.316666667,0,1,False,KO/TKO,Punches,2.0,4:59,599.0,0.0,1.0,12.0,0.8,1.0,12.0,0.0,0.0,0.0,0.0,0.0,1.0
1622,1/19/2019,Joseph Benavidez,-240,41.66666667, USA,True,False,Flyweight,MALE,3,0,1,0,47.3125,0.358125,0.25,1.0625,0.215625,6,3,40,2,0,1,7,4,1,0,13,Southpaw,162.56,165.1,125,34,0,2,-3,-5,-2,-6,-2,0,-1,2.54,0.0,4,-11.62019231,-0.173076923,1.3990384619999998,0,1,True,U-DEC,,3.0,5:00,900.0,1.0,21.0,50.0,0.42,37.0,72.0,7.0,12.0,0.58,0.0,2.0,2.0
1623,1/19/2019,Dustin Ortiz,200,200.0, USA,False,False,Flyweight,MALE,3,0,3,0,35.69230769,0.44692307700000006,0.076923077,2.461538462,0.280769231,3,5,34,0,0,3,1,4,0,0,8,Orthodox,165.1,165.1,125,30,0,2,-3,-5,-2,-6,-2,0,-1,2.54,0.0,4,-11.62019231,-0.173076923,1.3990384619999998,0,1,False,U-DEC,,3.0,5:00,900.0,0.0,49.0,87.0,0.56,93.0,136.0,3.0,8.0,0.37,0.0,2.0,1.0
1624,1/19/2019,Paige VanZant,-175,57.14285714, USA,True,False,Women's Flyweight,FEMALE,3,2,0,0,42.14285714,0.47,0.571428571,1.142857143,0.18857142899999998,3,3,20,0,0,0,1,2,1,0,4,Orthodox,162.56,165.1,115,24,1,0,-2,-3,2,-16,0,-2,0,-2.54,-7.62,-3,-20.64285714,0.428571429,-0.642857143,0,1,False,SUB,Armbar,2.0,1:50,410.0,0.0,17.0,27.0,0.62,38.0,56.0,0.0,1.0,0.0,2.0,1.0,0.0
1625,1/19/2019,Rachael Ostovich,155,155.0, USA,False,False,Women's Flyweight,FEMALE,3,1,0,0,21.5,0.32,1.0,0.5,0.5,1,1,4,0,0,0,0,0,1,0,1,Orthodox,160.02,157.48,125,27,1,0,-2,-3,2,-16,0,-2,0,-2.54,-7.62,-3,-20.64285714,0.428571429,-0.642857143,0,1,False,SUB,Armbar,2.0,1:50,410.0,0.0,10.0,14.0,0.71,13.0,18.0,4.0,4.0,1.0,0.0,4.0,0.0
1626,1/19/2019,Glover Teixeira,-110,90.90909091, USA,True,False,Light Heavyweight,MALE,3,1,0,0,32.06666667,0.45133333299999995,0.46666666700000003,1.333333333,0.36666666700000006,5,5,35,1,0,0,2,4,3,1,10,Orthodox,187.96,193.04,205,39,1,1,-4,-8,4,-30,-1,-5,-2,-2.54,-5.08,11,-13.73333334,0.2,-0.333333333,0,1,True,SUB,Arm Triangle,1.0,3:21,201.0,0.0,6.0,11.0,0.54,20.0,26.0,1.0,3.0,0.33,1.0,3.0,0.0
1627,1/19/2019,Karl Roberson,-110,90.90909091, USA,False,False,Light Heavyweight,MALE,3,0,1,0,18.33333333,0.62,0.666666667,1.0,0.553333333,1,1,5,0,0,0,1,0,1,0,2,Southpaw,185.42,187.96,205,28,1,1,-4,-8,4,-30,-1,-5,-2,-2.54,-5.08,11,-13.73333334,0.2,-0.333333333,0,1,False,SUB,Arm Triangle,1.0,3:21,201.0,1.0,24.0,30.0,0.8,29.0,35.0,0.0,0.0,0.0,0.0,2.0,0.0
1628,1/19/2019,Alexander Hernandez,-220,45.45454545, USA,False,False,Lightweight,MALE,3,0,2,0,23.5,0.545,0.0,2.0,0.2,2,0,4,0,0,0,1,1,0,0,2,Orthodox,175.26,182.88,155,26,0,-1,6,19,-8,57,1,8,6,10.16,2.54,-9,18.98275862,0.379310345,-1.310344828,0,1,True,KO/TKO,Kick,2.0,3:43,523.0,0.0,49.0,105.0,0.46,54.0,110.0,0.0,2.0,0.0,0.0,0.0,0.0
1629,1/19/2019,Donald Cerrone,180,180.0, USA,True,False,Lightweight,MALE,3,0,1,0,42.48275862,0.500344828,0.379310345,0.689655172,0.28137931,8,8,61,1,0,0,6,9,6,0,21,Orthodox,185.42,185.42,155,35,0,-1,6,19,-8,57,1,8,6,10.16,2.54,-9,18.98275862,0.379310345,-1.310344828,0,1,False,KO/TKO,Kick,2.0,3:43,523.0,1.0,80.0,162.0,0.49,81.0,163.0,1.0,1.0,1.0,0.0,0.0,0.0
1630,1/19/2019,Joanne Calderwood,215,215.0, USA,True,False,Women's Flyweight,FEMALE,3,0,1,0,58.0,0.542857143,0.28571428600000004,1.142857143,0.25,2,3,15,0,0,0,2,1,1,0,4,Orthodox,167.64,165.1,125,33,0,-1,-2,-4,3,-15,0,-1,-1,-7.62,5.08,9,-58.0,-0.28571428600000004,-1.142857143,0,1,True,U-DEC,,3.0,5:00,900.0,0.0,85.0,172.0,0.49,121.0,213.0,1.0,3.0,0.33,2.0,4.0,1.0
1631,1/19/2019,Ariane Lipski,-255,39.21568627, USA,False,False,Women's Flyweight,FEMALE,3,0,0,0,,0.31,,,,0,0,0,0,0,0,0,0,0,0,0,Orthodox,160.02,170.18,125,24,0,-1,-2,-4,3,-15,0,-1,-1,-7.62,5.08,9,-58.0,-0.28571428600000004,-1.142857143,0,1,False,U-DEC,,3.0,5:00,900.0,0.0,53.0,154.0,0.34,69.0,171.0,1.0,1.0,1.0,0.0,1.0,0.0
1632,1/19/2019,Alonzo Menifield,-290,34.48275862, USA,True,False,Light Heavyweight,MALE,3,0,0,0,,,,,,0,0,0,0,0,0,0,0,0,0,0,Orthodox,182.88,193.04,205,31,0,0,0,0,0,0,0,0,0,10.16,-1.27,2,0.0,0.0,0.0,0,1,False,KO/TKO,Punch,1.0,3:56,236.0,1.0,33.0,60.0,0.55,35.0,62.0,0.0,0.0,0.0,0.0,0.0,0.0
1633,1/19/2019,Vinicius Moreira,245,245.0, USA,False,False,Light Heavyweight,MALE,3,0,0,0,,0.6,,,,0,0,0,0,0,0,0,0,0,0,0,Orthodox,193.04,191.77,185,29,0,0,0,0,0,0,0,0,0,10.16,-1.27,2,0.0,0.0,0.0,0,1,False,KO/TKO,Punch,1.0,3:56,236.0,0.0,11.0,21.0,0.52,12.0,22.0,0.0,4.0,0.0,0.0,0.0,0.0
1634,1/19/2019,Cory Sandhagen,-525,19.04761905, USA,True,False,Bantamweight,MALE,3,0,2,0,73.0,0.56,0.0,0.5,0.5,2,0,4,0,0,0,0,2,0,0,2,Switch,180.34,177.8,135,26,0,-2,-2,-2,0,-4,0,-2,0,-5.08,5.08,1,-73.0,0.0,-0.5,0,1,False,SUB,Armbar,1.0,3:31,211.0,1.0,17.0,54.0,0.31,17.0,55.0,1.0,2.0,0.5,2.0,2.0,0.0
1635,1/19/2019,Mario Bautista,415,415.0, USA,False,False,Bantamweight,MALE,3,0,0,0,,0.49,,,,0,0,0,0,0,0,0,0,0,0,0,Switch,175.26,182.88,135,25,0,-2,-2,-2,0,-4,0,-2,0,-5.08,5.08,1,-73.0,0.0,-0.5,0,1,False,SUB,Armbar,1.0,3:31,211.0,0.0,9.0,30.0,0.3,10.0,32.0,1.0,1.0,1.0,0.0,0.0,0.0
1636,1/19/2019,Dennis Bermudez,105,105.0, USA,True,False,Lightweight,MALE,3,4,0,0,50.4375,0.45375,0.75,2.875,0.389375,7,7,39,1,0,2,4,1,2,0,9,Orthodox,167.64,167.64,155,32,3,0,-7,-9,6,-37,-1,-1,-2,5.08,15.24,4,-45.4375,-0.75,-1.875,0,1,False,U-DEC,,3.0,5:00,900.0,0.0,63.0,122.0,0.51,83.0,147.0,5.0,9.0,0.55,2.0,8.0,0.0
1637,1/19/2019,Te Edwards,-125,80.0, USA,False,False,Lightweight,MALE,3,1,0,0,5.0,0.33,0.0,1.0,1.0,0,1,2,0,0,0,0,0,0,0,0,Orthodox,172.72,182.88,155,28,3,0,-7,-9,6,-37,-1,-1,-2,5.08,15.24,4,-45.4375,-0.75,-1.875,0,1,False,U-DEC,,3.0,5:00,900.0,1.0,23.0,56.0,0.41,24.0,57.0,0.0,0.0,0.0,0.0,0.0,0.0
1638,1/19/2019,Belal Muhammad,170,170.0, USA,False,False,Welterweight,MALE,3,0,4,0,60.0,0.41428571399999997,0.14285714300000002,2.142857143,0.38285714299999996,4,2,19,0,0,1,3,1,0,0,5,Orthodox,180.34,182.88,170,30,0,-2,-2,-3,2,-16,0,0,1,0.0,7.62,2,-23.5,0.35714285700000004,-2.142857143,0,1,False,U-DEC,,3.0,5:00,900.0,0.0,63.0,204.0,0.3,64.0,205.0,0.0,7.0,0.0,0.0,0.0,0.0
1639,1/19/2019,Geoff Neal,-200,50.0, USA,True,False,Welterweight,MALE,3,0,2,0,36.5,0.51,0.5,0.0,0.0,2,0,3,0,0,0,0,1,1,0,2,Southpaw,180.34,190.5,170,28,0,-2,-2,-3,2,-16,0,0,1,0.0,7.62,2,-23.5,0.35714285700000004,-2.142857143,0,1,False,U-DEC,,3.0,5:00,900.0,2.0,71.0,190.0,0.37,71.0,190.0,0.0,0.0,0.0,0.0,0.0,0.0
1640,1/19/2019,Kyle Stewart,-165,60.60606061, USA,False,False,Welterweight,MALE,3,0,0,0,,,,,,0,0,0,0,0,0,0,0,0,0,0,Orthodox,187.96,193.04,170,29,-1,0,0,0,-1,3,0,0,0,0.0,-2.54,-3,16.0,0.0,0.0,0,1,False,SUB,Rear Naked Choke,1.0,2:25,145.0,0.0,2.0,11.0,0.18,2.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0
1641,1/19/2019,Chance Rencountre,145,145.0, USA,True,False,Welterweight,MALE,3,1,0,0,16.0,0.13,0.0,0.0,0.0,0,1,3,0,0,0,0,0,0,0,0,Southpaw,187.96,190.5,170,32,-1,0,0,0,-1,3,0,0,0,0.0,-2.54,-3,16.0,0.0,0.0,0,1,False,SUB,Rear Naked Choke,1.0,2:25,145.0,0.0,6.0,9.0,0.66,13.0,22.0,2.0,3.0,0.66,1.0,1.0,0.0
1642,12/29/2018,Jon Jones,-290,34.48275862, USA,True,True,Light Heavyweight,MALE,5,1,0,0,62.0,0.573888889,0.5555555560000001,2.0,0.576666667,13,2,55,11,0,0,7,4,5,0,16,Orthodox,193.04,213.36,205,31,1,2,-7,-6,-2,-20,-9,1,-3,2.54,-12.7,0,-16.21428571,-0.198412699,-0.7142857140000001,0,1,True,KO/TKO,Punches,3.0,2:02,722.0,0.0,59.0,102.0,0.57,63.0,106.0,1.0,5.0,0.2,0.0,3.0,0.0
1643,12/29/2018,Alexander Gustafsson,245,245.0, USA,False,True,Light Heavyweight,MALE,5,0,2,0,45.78571429,0.393571429,0.35714285700000004,1.285714286,0.325,6,4,35,2,0,0,3,5,2,0,10,Orthodox,195.58,200.66,205,31,1,2,-7,-6,-2,-20,-9,1,-3,2.54,-12.7,0,-16.21428571,-0.198412699,-0.7142857140000001,0,1,False,KO/TKO,Punches,3.0,2:02,722.0,0.0,22.0,83.0,0.26,24.0,85.0,0.0,0.0,0.0,0.0,0.0,0.0
1644,12/29/2018,Cris Cyborg,-210,47.61904762, USA,False,True,Women's Featherweight,FEMALE,5,0,5,0,67.0,0.62,0.0,0.6,0.4,5,0,12,3,0,0,1,4,0,0,5,Orthodox,172.72,172.72,145,33,0,2,2,4,-1,10,1,1,2,0.0,2.54,3,-26.6,0.4,0.5,0,1,True,,,,,,,,,,,,,,,,,
1645,12/29/2018,Amanda Nunes,175,175.0, USA,True,True,Women's Featherweight,FEMALE,5,0,7,0,40.4,0.5660000000000001,0.4,1.1,0.282,7,1,22,4,0,1,1,5,2,0,9,Orthodox,172.72,175.26,145,30,0,2,2,4,-1,10,1,1,2,0.0,2.54,3,-26.6,0.4,0.5,0,1,False,,,,,,,,,,,,,,,,,
1646,12/29/2018,Carlos Condit,-105,95.23809524, USA,False,False,Welterweight,MALE,3,4,0,0,54.06666667,0.379333333,0.666666667,0.46666666700000003,0.19399999999999998,5,8,43,3,0,1,1,4,0,1,7,Orthodox,187.96,190.5,170,34,2,0,-2,0,4,-21,-2,-5,5,-2.54,0.0,3,-36.52121212,0.06060606,1.078787878,0,1,False,SUB,Kimura,2.0,0:56,356.0,0.0,5.0,24.0,0.2,20.0,39.0,0.0,0.0,0.0,1.0,0.0,1.0
1647,12/29/2018,Michael Chiesa,-115,86.95652174, USA,True,False,Welterweight,MALE,3,2,0,0,17.54545455,0.39090909100000004,0.727272727,1.545454545,0.396363636,3,4,22,1,0,0,2,0,5,0,7,Southpaw,185.42,190.5,170,31,2,0,-2,0,4,-21,-2,-5,5,-2.54,0.0,3,-36.52121212,0.06060606,1.078787878,0,1,False,SUB,Kimura,2.0,0:56,356.0,0.0,10.0,22.0,0.45,16.0,33.0,4.0,5.0,0.8,1.0,3.0,0.0
1648,12/29/2018,Ilir Latifi,-130,76.92307692, USA,False,False,Light Heavyweight,MALE,3,0,2,0,15.3,0.444,0.3,1.0,0.33799999999999997,3,3,17,0,0,0,2,3,2,0,7,Orthodox,177.8,185.42,205,35,0,0,0,1,-1,14,1,-1,-2,12.7,15.24,6,38.7,-0.3,3.333333333,0,1,True,U-DEC,,3.0,5:00,900.0,0.0,33.0,78.0,0.42,34.0,79.0,0.0,4.0,0.0,0.0,0.0,0.0
1649,12/29/2018,Corey Anderson,110,110.0, USA,True,False,Light Heavyweight,MALE,3,0,2,0,54.0,0.48416666700000005,0.0,4.333333333,0.53,3,4,31,1,0,0,6,2,0,0,8,Orthodox,190.5,200.66,205,29,0,0,0,1,-1,14,1,-1,-2,12.7,15.24,6,38.7,-0.3,3.333333333,0,1,False,U-DEC,,3.0,5:00,900.0,0.0,40.0,121.0,0.33,45.0,127.0,0.0,4.0,0.0,0.0,0.0,0.0
1650,12/29/2018,Chad Mendes,-140,71.42857143, USA,False,False,Featherweight,MALE,3,0,1,0,27.15384615,0.5776923079999999,0.153846154,1.846153846,0.260769231,5,4,26,3,0,0,3,6,0,0,9,Orthodox,167.64,167.64,145,33,0,4,0,-4,4,-13,-3,-4,0,0.0,12.7,3,48.44615385,0.446153846,1.353846154,0,1,True,KO/TKO,Punches,2.0,4:14,554.0,1.0,28.0,51.0,0.54,28.0,51.0,3.0,4.0,0.75,0.0,1.0,0.0
1651,12/29/2018,Alexander Volkanovski,120,120.0, USA,True,False,Featherweight,MALE,3,0,5,0,75.6,0.63,0.6,3.2,0.5479999999999999,5,0,13,0,0,0,3,2,0,0,5,Orthodox,167.64,180.34,145,30,0,4,0,-4,4,-13,-3,-4,0,0.0,12.7,3,48.44615385,0.446153846,1.353846154,0,1,False,KO/TKO,Punches,2.0,4:14,554.0,1.0,54.0,124.0,0.43,54.0,124.0,0.0,0.0,0.0,0.0,0.0,0.0
1652,12/29/2018,Cat Zingano,-130,76.92307692, USA,False,False,Women's Featherweight,FEMALE,3,0,1,0,29.66666667,0.513333333,0.666666667,2.166666667,0.558333333,2,3,16,1,0,0,1,2,0,0,3,Southpaw,167.64,172.72,145,36,-1,-1,-2,-3,2,-13,-1,-2,0,15.24,10.16,8,-3.66666667,-0.666666667,-2.166666667,0,1,False,KO/TKO,Kick,1.0,1:01,61.0,0.0,3.0,6.0,0.5,3.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0
1653,12/29/2018,Megan Anderson,120,120.0, USA,True,False,Women's Featherweight,FEMALE,3,1,0,0,26.0,0.44,0.0,0.0,0.0,0,1,3,0,0,0,0,0,0,0,0,Orthodox,182.88,182.88,145,28,-1,-1,-2,-3,2,-13,-1,-2,0,15.24,10.16,8,-3.66666667,-0.666666667,-2.166666667,0,1,False,KO/TKO,Kick,1.0,1:01,61.0,0.0,3.0,9.0,0.33,3.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0
